,index,Unnamed: 0,Reporter Identifier,stat,p,fold_change,beta1,beta2,Rejection on 0.05,qval,id1,id2
1329,88501,88501,cg07558287,-7.705372696193148,4.811738862272069e-13,1.5632491223902223,0.04668444094594595,0.07297941133802817,True,2.0799850608543835e-07,2,5
1330,88502,88502,cg12943155,-6.781634663455368,1.1409817653394744e-10,1.976576971814964,0.023947668837837846,0.04733441075352112,True,4.92196005437151e-05,2,5
1432,93954,93954,cg18652121,8.262653350046518,1.483406886263291e-14,0.6483671434653583,0.06775255567567566,0.04392853098591548,True,6.434981880687474e-09,2,5
1434,93995,93995,cg13473356,-6.805287051895674,9.969888994324865e-11,1.5533874020313978,0.04146971024324325,0.06441852545774647,True,4.301187910715765e-05,2,5
1546,102355,102355,cg16295725,-5.673048123151712,4.5199426887858437e-08,1.9805206266353013,0.02880285043243244,0.05704463938732395,True,0.019146444802274676,2,5
1572,104472,104472,cg25150953,7.990190706405997,8.256137467350929e-14,0.6533182129194111,0.1789478735135135,0.11690990492957745,True,3.5719799784672546e-08,2,5
1622,106771,106771,cg01092528,7.228638263289338,8.504746125664843e-12,0.6484889064074935,0.1381794124324324,0.0896078160563381,True,3.673527524505893e-06,2,5
1624,107010,107010,cg16316472,-5.9335149874861015,1.1806685755982562e-08,1.7456686541487283,0.08585921067567569,0.1498817327464789,True,0.005052086178818693,2,5
1671,109251,109251,cg05573761,-5.934774709738883,1.1729125727621997e-08,1.5016883617184018,0.021057835391891887,0.031622306330985915,True,0.005019075024290998,2,5
1723,112036,112036,cg02650266,-10.864672878071074,3.499264990975045e-22,1.6525663412995124,0.09922009013513516,0.16396778133802814,True,0.0,2,5
1804,120039,120039,cg06782035,-6.332572897275858,1.3980150774368172e-09,1.5434490822729894,0.11582335472972972,0.17876745056338025,True,0.0006015456414304454,2,5
1816,121740,121740,cg17757602,-5.6750135046244345,4.475076850315786e-08,1.5354684995266852,0.01694002150675676,0.02601086940492957,True,0.01895864554140958,2,5
1867,125077,125077,cg25316339,-8.482174680503963,3.645408626124221e-15,1.534186873666429,0.0816080793243243,0.12520204408450705,True,1.5849871415341e-09,2,5
2023,134117,134117,cg01135780,-7.420256064224738,2.714058502878463e-12,1.6406667596040545,0.03098164322972973,0.05083055220492957,True,1.1727544086959085e-06,2,5
2117,140767,140767,cg24724428,-15.44934282121178,1.1423696311326012e-36,1.6549761297107124,0.183792784054054,0.30417267042253504,True,0.0,2,5
2472,160678,160678,cg05492839,-6.396085042857044,9.873009156264809e-10,1.5032502907894787,0.04579130770270271,0.06883579661971834,True,0.00042502167773150745,2,5
2635,175079,175079,cg03297163,5.8387147143907425,1.933592560953949e-08,0.5990808255960297,0.08227899635135136,0.049291769063380286,True,0.008251521346583135,2,5
2658,176764,176764,cg18724565,-5.941893195088222,1.1300125724645435e-08,1.6296389536751787,0.0467583854054054,0.07619928626760561,True,0.004836303705298639,2,5
2675,178403,178403,cg11983867,-6.446373600929352,7.484457449400679e-10,1.7915955250891618,0.03861758914864865,0.06918709990845069,True,0.000322305878202922,2,5
2916,193083,193083,cg07955995,-8.685670641739419,9.773314973815456e-16,2.2685777725259477,0.04367530229729729,0.09908082000000007,True,4.3233117086316497e-10,2,5
2917,193084,193084,cg22285878,-10.54694637466593,3.2669233035871807e-21,1.852614796799107,0.03806413735135135,0.07051818408450708,True,0.0,2,5
2979,197713,197713,cg07927379,-9.125353107727232,5.4239340972652094e-17,1.8557992889732349,0.03425443883783784,0.06356936323943663,True,0.0,2,5
3070,208343,208343,cg17783401,-6.030260776575206,7.0978299887235195e-09,1.5105969132832695,0.06274304702702703,0.09477945316901408,True,0.0030430409841047945,2,5
3284,224046,224046,cg21159778,-6.389339278707181,1.0245656114919151e-09,1.614763380518082,0.08961028,0.14469939866197187,True,0.0004410478947394214,2,5
3402,233615,233615,cg11688874,7.560511578520964,1.1640256810605936e-12,0.6563469012554048,0.0904165316216216,0.05934461035211268,True,5.030918015513919e-07,2,5
3480,238735,238735,cg19442545,6.1152547137327895,4.518794636485496e-09,0.6216429534686204,0.15991457918918922,0.09940977130985916,True,0.0019399097947648825,2,5
3685,256234,256234,cg03963327,-8.060568991765702,5.3138688016817875e-14,1.7159343730754557,0.030918200324324324,0.05305360269014081,True,2.2998936310969498e-08,2,5
3686,256235,256235,cg23091758,-8.943093955888623,1.8118067707977103e-16,1.6229543703137863,0.08535671445945944,0.13853005276760566,True,9.608580597841865e-11,2,5
3718,258144,258144,cg26155681,5.814504935627317,2.1913091812409584e-08,0.42553937424208255,0.3592734194594595,0.15288498609859166,True,0.009343751502357778,2,5
3737,259529,259529,cg01879488,7.412471387643657,2.8438949014428662e-12,0.6109312353538903,0.07086574864864864,0.043294099366197186,True,1.2288631853207832e-06,2,5
3761,261187,261187,cg08722104,7.366024281537546,3.756223719982793e-12,0.6544624630481726,0.06435846013513515,0.042120196338028174,True,1.6229288227753713e-06,2,5
3812,263809,263809,cg01818597,6.212470763246464,2.682386897511989e-09,0.6593490601832033,0.057371253810810825,0.03782768228169014,True,0.0011528819826194248,2,5
4210,287376,287376,cg03052632,6.647570218633276,2.4378484295281663e-10,0.6556109638796556,0.07602954647297297,0.04984580424647888,True,0.00010510281541142863,2,5
4271,290505,290505,cg22802813,-8.197142321522826,2.2472360128217083e-14,1.5183808013496283,0.08276777270270266,0.12567299704225354,True,9.700001690760018e-09,2,5
4342,294723,294723,cg08821669,-6.2292935798361935,2.4495753857523296e-09,1.567374026302958,0.05908268500000001,0.0926046658732394,True,0.0010529953573460427,2,5
4576,312879,312879,cg25078444,-6.238164307473324,2.334915236052297e-09,1.6289285183700737,0.0569936872972973,0.09283864260563378,True,0.0010038106122450818,2,5
4589,313387,313387,cg11082362,-6.217128293922216,2.6158429080877804e-09,1.7093369705489898,0.01500082646216216,0.025641467260563384,True,0.0011243499122347567,2,5
4669,318585,318585,cg20087917,7.137924689083329,1.4517853501273206e-11,0.6193231047380341,0.04686567175675672,0.02902499333802817,True,6.269462275443338e-06,2,5
4705,320794,320794,cg22805909,6.390974725686122,1.0154062694477962e-09,0.6599107968439406,0.08762913189189188,0.05782741025352114,True,0.000437107937571235,2,5
4776,326707,326707,cg04875128,-13.195569688320475,1.7473832841170248e-29,1.5549612558874706,0.21712809594594595,0.3376257767605633,True,0.0,2,5
4798,327622,327622,cg21274778,6.525915771447517,4.815987562918078e-10,0.6148743376299788,0.03623583517567568,0.02228048515211267,True,0.00020748878216103606,2,5
4810,328274,328274,cg17895157,-5.866383712010466,1.6752355994765278e-08,1.5972999744396768,0.019321425513513502,0.03086211247887325,True,0.007155359353700486,2,5
4812,328289,328289,cg25826226,-6.10638556458013,4.737729981677672e-09,1.5082491027261204,0.019486937486486486,0.029391155978873238,True,0.0020336419054880484,2,5
5492,373747,373747,cg02668984,7.385527136922039,3.3424442663494325e-12,0.6557522896080089,0.07945181797297297,0.05210071154929578,True,1.4442026677885522e-06,2,5
5528,375114,375114,cg19401340,-7.627386480500066,7.750604973161202e-13,1.5997171486698232,0.03698333297297298,0.059162871971830976,True,3.349945010278077e-07,2,5
5728,388068,388068,cg19283806,13.070916813568132,4.348131581199215e-29,0.6329566057005441,0.2833249166216217,0.17933237753521133,True,0.0,2,5
5733,388532,388532,cg16762684,11.545022003234255,2.7639798008132963e-24,0.641477506776768,0.054735588108108114,0.035111648591549305,True,0.0,2,5
5869,397998,397998,cg26477573,-5.547143581809074,8.521553753916777e-08,1.899131072834137,0.022496430281081087,0.042723669774647886,True,0.035730355402974534,2,5
5930,401416,401416,cg16644497,-5.535695358926437,9.022920978073312e-08,1.6267421856527795,0.03996160581081082,0.0650072299788732,True,0.03778600039418001,2,5
5984,404341,404341,cg09434500,-5.599440314576054,6.556156840135495e-08,1.5446368643672377,0.05616744937837837,0.08675831288732391,True,0.027626330455693626,2,5
5985,404342,404342,cg14036830,-5.588148993296863,6.93900485416706e-08,1.7163688166452007,0.1225866213513513,0.21040385422535213,True,0.029211067310317196,2,5
6118,414368,414368,cg05644321,8.217586031852576,1.974384034302639e-14,0.614632716894708,0.0609566435135135,0.03746594741549298,True,8.547625052202079e-09,2,5
6124,414577,414577,cg07003030,-5.550874133984881,8.364124094288674e-08,1.5086060913076211,0.04520293052702703,0.0681934163380282,True,0.035084240016169166,2,5
6257,422384,422384,cg06665941,7.227606159370433,8.556835455166891e-12,0.6459817969537984,0.04881607891891891,0.03153429838028168,True,3.696009715281612e-06,2,5
6368,430033,430033,cg19609502,-5.7445039758014245,3.140216819127948e-08,1.7050207691253494,0.0236494435945946,0.04032279250704225,True,0.01335303239591723,2,5
94,5072,5072,cg03397716,-8.50655494419915,8.44681525455446e-15,1.5992797969922898,0.08379476702702703,0.134011278,True,3.645708623878363e-09,2,6
107,5566,5566,cg05338066,8.376083794172514,1.85978043739682e-14,0.6539513134998448,0.2967776562162162,0.1940781381,True,8.056789901900174e-09,2,6
110,5592,5592,cg01444397,-6.603712672050135,4.801028788833649e-10,2.0546834935675014,0.036998245662162144,0.07601968465299996,True,0.00020602211263998083,2,6
115,5681,5681,cg21294301,5.63836681948984,6.916562574748604e-08,0.6582614926826458,0.7088657133783787,0.4666190026000001,True,0.02892872943172886,2,6
244,12265,12265,cg08169949,-7.347571016620683,7.782577271893509e-12,1.6734736325780388,0.06636393274324326,0.11105829159999996,True,3.3533950248854083e-06,2,6
301,14639,14639,cg24088508,5.545799371092562,1.0859278311921882e-07,0.4848999790026689,0.4136851439189192,0.20059591759999995,True,0.04496966671481761,2,6
302,14640,14640,cg12339802,6.274729778828718,2.7510523606801804e-09,0.5452779055858658,0.12128820959459455,0.06613578090000002,True,0.0011766283527051558,2,6
318,15104,15104,cg13806070,-7.172886778293713,2.0909547569896448e-11,1.509531788896065,0.10057617608108108,0.151822935,True,9.00323314045881e-06,2,6
404,17410,17410,cg19809499,-6.213700768030193,3.781662128304549e-09,2.1358491771805173,0.026471277824324332,0.05653865695999999,True,0.0016160831382924234,2,6
405,17411,17411,cg18815943,-7.214460041244878,1.6544762764005554e-11,1.7289357963615168,0.05242034729729732,0.09063141490000004,True,7.124911726053007e-06,2,6
407,17413,17413,cg22796507,-8.030882323072673,1.4656058043374453e-13,1.5941214888268396,0.0845626156756757,0.1348030828,True,6.326714951931933e-08,2,6
408,17445,17445,cg04501188,-7.597116106255554,1.859154830247732e-12,1.8355451063390744,0.0438012782972973,0.08039922202999998,True,8.017392220116548e-07,2,6
414,17803,17803,cg06949081,7.771790247958663,6.734799586803945e-13,0.6223641698996174,0.04551176121621621,0.028324889490000005,True,2.9056550343575793e-07,2,6
426,18110,18110,cg16015712,-9.699371265082176,5.1233923515600225e-18,1.8984413376413525,0.07742318147297296,0.14698336819999994,True,0.0,2,6
487,20679,20679,cg21812670,-5.763177567624299,3.736822844946076e-08,1.8344611143773475,0.11501472135135132,0.2109900339,True,0.015765797862649422,2,6
499,21208,21208,cg04132851,8.327653217003236,2.48981502797166e-14,0.6612977542120363,0.08470890675675674,0.05601780980000002,True,1.0741317058027278e-08,2,6
503,21311,21311,cg18635645,7.997032259797031,1.7909447422269863e-13,0.6407486483106084,0.07387024635135135,0.04733226050000003,True,7.730319673271424e-08,2,6
524,21885,21885,cg18322569,-6.058948269506816,8.40408064250146e-09,1.509527736704815,0.14263390527027026,0.21530983620000005,True,0.003581558648193872,2,6
531,22218,22218,cg04158367,-6.823652602441112,1.4538534886530462e-10,1.6869629710849912,0.07728903791891893,0.13038374504,True,6.249078576148204e-05,2,6
532,22219,22219,cg27432653,-6.321179213918513,2.15674988341138e-09,1.777774313186148,0.04865065574324325,0.08648988609999997,True,0.0009229582403489367,2,6
533,22220,22220,cg26027669,-6.0784182382315315,7.605783651383744e-09,1.6385102952469144,0.07151142954054054,0.11717221353,True,0.003242621517158484,2,6
575,23752,23752,cg18786873,-6.890659355897889,1.0061043018410757e-10,1.6303205769390288,0.03002273073918918,0.048946675700000025,True,4.3263753351951983e-05,2,6
617,25119,25119,cg04400972,-11.563114852826368,3.0152177418807315e-23,1.6917558071249559,0.121589992027027,0.2057005751000001,True,0.0,2,6
688,28168,28168,cg09311052,8.287807768866957,3.1636762634565184e-14,0.6595109125482372,0.09763714,0.06439275929999999,True,1.366583834983004e-08,2,6
696,28335,28335,cg27305525,9.040591636609618,3.188328946519395e-16,0.6570941703828193,0.06757740108108105,0.04440471629999999,True,1.4400614034570935e-10,2,6
735,29647,29647,cg07792822,7.599459722717164,1.8341268154626533e-12,0.6202315126788494,0.054320818067567576,0.033691483160000014,True,7.909264824190743e-07,2,6
736,29766,29766,cg22730004,9.693306507904873,5.324031726644304e-18,0.6474120245147664,0.27905188513513524,0.1806615459,True,0.0,2,6
738,30064,30064,cg18876457,8.947785002502533,5.663185021190585e-16,0.6452612684240628,0.0795655637837838,0.051340576610000015,True,2.399919152296093e-10,2,6
780,31430,31430,cg24693760,5.727320164012784,4.463728327066928e-08,0.6479378547794309,0.4481122148648649,0.2903488672,True,0.018793915204050382,2,6
907,36379,36379,cg10501210,17.19876891977695,3.251560649331985e-39,0.5643557173085539,0.6905757770270273,0.389730388,True,0.0,2,6
933,37524,37524,cg20869501,-5.690370049907013,5.357091914880223e-08,1.8063603497014489,0.02327520977027028,0.042043416060000005,True,0.022499784194405015,2,6
938,37886,37886,cg00162751,5.605829173913096,8.109398113585372e-08,0.6615744860182974,0.05146406450000001,0.03404731202000001,True,0.03381456405250005,2,6
944,38090,38090,cg17836114,6.945797683945359,7.42102407870917e-11,0.6538437941610116,0.07236877621621622,0.047317875219999986,True,3.191974373573103e-05,2,6
1001,40899,40899,cg22596738,6.053801297527244,8.628494617343451e-09,0.6530092139126853,0.033416459256756764,0.02182125579100001,True,0.0036767285743660727,2,6
1034,45467,45467,cg17916490,-6.201348434365383,4.032318571889526e-09,1.5110487951479623,0.0965378716216216,0.14587343460000002,True,0.001722842505295863,2,6
1044,45927,45927,cg16832267,-5.80090418158633,3.097126918494382e-08,1.5103597002440603,0.0883448445945946,0.133432493,True,0.013092005365955117,2,6
1045,46050,46050,cg16361302,-8.034816823372179,1.4318158102584178e-13,1.7292247049267686,0.0922636056756757,0.15954450630000006,True,6.182968947943124e-08,2,6
1100,48852,48852,cg11176990,-8.854789757654032,1.0050338530729207e-15,2.5477155154597204,0.026508506067567567,0.06753613220000003,True,4.3194148258152154e-10,2,6
1101,48853,48853,cg22158769,-10.511170435152337,2.840988705337136e-20,2.871314348923246,0.02355770324324324,0.06764157135,True,0.0,2,6
1102,48854,48854,cg12206199,-9.424598334082301,2.9002810664118006e-17,2.2728480306274275,0.029832591702702714,0.06780494729999999,True,0.0,2,6
1146,50753,50753,cg11806442,-5.7727583089100145,3.56308174099598e-08,1.5956379087762314,0.02066629382432433,0.032975921860000014,True,0.015040318161495536,2,6
1152,50906,50906,cg05505450,8.558465785344845,6.162400740166399e-15,0.5965513585236776,0.05052024770270271,0.030137922400000003,True,2.686467048818031e-09,2,6
1156,51246,51246,cg14305711,9.711920314303608,4.731822925617575e-18,0.6660757320352567,0.14727664405405402,0.09809739849999996,True,0.0,2,6
1216,53489,53489,cg14514032,-5.670981571731565,5.893512550290481e-08,2.0586145989384046,0.032450974162162166,0.06680404916,True,0.02471743473511734,2,6
1256,55346,55346,cg27606288,7.534439734106202,2.669422542769793e-12,0.6663785720636993,0.05314042405405405,0.0354116399,True,1.150893180201784e-06,2,6
1319,58068,58068,ch.2.114282875R,-7.51969342324066,2.9059675407020777e-12,1.5152116063427057,0.043256580945945936,0.06554287350000003,True,1.2528435268110982e-06,2,6
1338,59450,59450,cg14282137,-6.00079983540072,1.1309623874684618e-08,1.5614921015448642,0.03084008747297297,0.048156553,True,0.004813358119441391,2,6
1354,60198,60198,cg10751726,-7.267303251346129,1.227404542665375e-11,1.5587906747003388,0.08153806810810812,0.12710078020000004,True,5.287078777560517e-06,2,6
1371,61206,61206,cg09596336,8.392936149612572,1.679979798468677e-14,0.6534924939383124,0.09768214094594596,0.06383454589999997,True,7.241804489410697e-09,2,6
1403,62581,62581,cg14781189,-6.9734510917131995,6.367429980971346e-11,1.5815562557801246,0.1352928039189189,0.21397318039999996,True,2.7390648064007372e-05,2,6
1488,66901,66901,ch.2.4116732R,-7.131776078349413,2.6339378663847893e-11,1.5663237805460009,0.15504776581081067,0.24285500271,True,1.1338852330733395e-05,2,6
1489,67000,67000,cg27506082,-6.021280031858013,1.018858861668984e-08,1.5289993205571843,0.02576280294594596,0.039391308199999996,True,0.004338368988287322,2,6
1491,67002,67002,cg13788515,-5.972377695096957,1.3067942557329516e-08,1.6439658335942036,0.02431678632432433,0.03997596589999999,True,0.005557597640537204,2,6
